mode,epoch,acc,loss,length,game_size,vocab_size,hidden_size,n_epochs,embedding_size,max_len,sender_cell
train,75,0.5749243497848511,0.08913175761699677,4.9991774559021,4,100,20,100,40,4,gru
test,75,0.5,0.9211640357971191,5.0,4,100,20,100,40,4,gru
train,76,0.6874951124191284,0.07309688627719879,4.999808311462402,4,100,20,100,40,4,gru
test,76,0.550000011920929,0.6916995644569397,5.0,4,100,20,100,40,4,gru
train,77,0.6625000238418579,0.06320981681346893,4.9999260902404785,4,100,20,100,40,4,gru
test,77,0.44999998807907104,0.7378488779067993,5.0,4,100,20,100,40,4,gru
train,78,0.7124994397163391,0.06053592637181282,4.999838829040527,4,100,20,100,40,4,gru
test,78,0.5,0.6910724639892578,5.0,4,100,20,100,40,4,gru
train,79,0.7624934315681458,0.05910133570432663,4.999329566955566,4,100,20,100,40,4,gru
test,79,0.30000001192092896,0.8750560879707336,5.0,4,100,20,100,40,4,gru
train,80,0.7374981045722961,0.05953800678253174,4.999634265899658,4,100,20,100,40,4,gru
test,80,0.4000000059604645,0.7260704636573792,5.0,4,100,20,100,40,4,gru
train,81,0.7625173330307007,0.057159990072250366,4.9996137619018555,4,100,20,100,40,4,gru
test,81,0.30000001192092896,0.7862182855606079,5.0,4,100,20,100,40,4,gru
train,82,0.7373388409614563,0.05852503702044487,4.999598503112793,4,100,20,100,40,4,gru
test,82,0.30000001192092896,0.9541610479354858,5.0,4,100,20,100,40,4,gru
train,83,0.7499929666519165,0.05845525860786438,4.994293212890625,4,100,20,100,40,4,gru
test,83,0.3499999940395355,0.7185922861099243,5.0,4,100,20,100,40,4,gru
train,84,0.7000010013580322,0.05681176111102104,4.999725818634033,4,100,20,100,40,4,gru
test,84,0.3499999940395355,0.8378499746322632,5.0,4,100,20,100,40,4,gru
train,85,0.7124873399734497,0.059785693883895874,4.992369651794434,4,100,20,100,40,4,gru
test,85,0.3499999940395355,0.9798561930656433,5.0,4,100,20,100,40,4,gru
train,86,0.7874873280525208,0.05379454419016838,4.999242782592773,4,100,20,100,40,4,gru
test,86,0.5,0.67555171251297,5.0,4,100,20,100,40,4,gru
train,87,0.7874971032142639,0.054012399166822433,4.999416828155518,4,100,20,100,40,4,gru
test,87,0.44999998807907104,0.8634119033813477,5.0,4,100,20,100,40,4,gru
train,88,0.7750004529953003,0.05271915718913078,4.995123386383057,4,100,20,100,40,4,gru
test,88,0.4000000059604645,0.7960880398750305,5.0,4,100,20,100,40,4,gru
train,89,0.7874991297721863,0.052952855825424194,4.9980902671813965,4,100,20,100,40,4,gru
test,89,0.4000000059604645,0.9063644409179688,5.0,4,100,20,100,40,4,gru
train,90,0.8124950528144836,0.05229165032505989,4.9996819496154785,4,100,20,100,40,4,gru
test,90,0.4000000059604645,0.7769414782524109,5.0,4,100,20,100,40,4,gru
train,91,0.7625135183334351,0.05986275523900986,4.999432563781738,4,100,20,100,40,4,gru
test,91,0.4000000059604645,0.8290303945541382,5.0,4,100,20,100,40,4,gru
train,92,0.7624976634979248,0.05539579316973686,4.998979568481445,4,100,20,100,40,4,gru
test,92,0.4000000059604645,0.7093115448951721,5.0,4,100,20,100,40,4,gru
train,93,0.7499910593032837,0.05569356679916382,4.999578952789307,4,100,20,100,40,4,gru
test,93,0.3499999940395355,1.0786818265914917,5.0,4,100,20,100,40,4,gru
train,94,0.7874705195426941,0.05298234149813652,4.999571800231934,4,100,20,100,40,4,gru
test,94,0.3499999940395355,0.8031900525093079,5.0,4,100,20,100,40,4,gru
train,95,0.7999878525733948,0.054151277989149094,4.999667167663574,4,100,20,100,40,4,gru
test,95,0.3499999940395355,1.2445456981658936,5.0,4,100,20,100,40,4,gru
train,96,0.7749872803688049,0.05336769297719002,4.999685764312744,4,100,20,100,40,4,gru
test,96,0.5,0.620796263217926,5.0,4,100,20,100,40,4,gru
train,97,0.7999904751777649,0.06137149780988693,4.9991865158081055,4,100,20,100,40,4,gru
test,97,0.30000001192092896,1.3785927295684814,5.0,4,100,20,100,40,4,gru
train,98,0.7750049829483032,0.05721767991781235,4.999583721160889,4,100,20,100,40,4,gru
test,98,0.5,0.6264786720275879,5.0,4,100,20,100,40,4,gru
train,99,0.737498939037323,0.05874141305685043,4.999571800231934,4,100,20,100,40,4,gru
test,99,0.3499999940395355,1.1650617122650146,5.0,4,100,20,100,40,4,gru
train,100,0.7999850511550903,0.052738554775714874,4.99859619140625,4,100,20,100,40,4,gru
test,100,0.5,0.746073842048645,5.0,4,100,20,100,40,4,gru
