mode,epoch,acc,loss,length,game_size,vocab_size,hidden_size,n_epochs,embedding_size,max_len,sender_cell
train,0,0.25,,,4,100,20,100,40,4,gru
test,0,0.25,,,4,100,20,100,40,4,gru
train,1,0.22489428520202637,1.0725598335266113,4.9638776779174805,4,100,20,100,40,4,gru
test,1,0.20000000298023224,7.719503879547119,5.0,4,100,20,100,40,4,gru
train,2,0.3251364827156067,0.2635335624217987,4.970307350158691,4,100,20,100,40,4,gru
test,2,0.3499999940395355,1.3763079643249512,5.0,4,100,20,100,40,4,gru
train,3,0.5375958681106567,0.09283452481031418,4.996091365814209,4,100,20,100,40,4,gru
test,3,0.5,0.7053674459457397,5.0,4,100,20,100,40,4,gru
train,4,0.5250425338745117,0.07952089607715607,4.998967170715332,4,100,20,100,40,4,gru
test,4,0.550000011920929,0.6661300659179688,5.0,4,100,20,100,40,4,gru
train,5,0.5249999761581421,0.0766894668340683,4.987143516540527,4,100,20,100,40,4,gru
test,5,0.550000011920929,0.6475499272346497,5.0,4,100,20,100,40,4,gru
train,6,0.5500003099441528,0.07100103795528412,4.999910354614258,4,100,20,100,40,4,gru
test,6,0.5,0.6888444423675537,5.0,4,100,20,100,40,4,gru
train,7,0.5625073313713074,0.07150478661060333,4.999837398529053,4,100,20,100,40,4,gru
test,7,0.4000000059604645,0.6827684044837952,5.0,4,100,20,100,40,4,gru
train,8,0.5375014543533325,0.06947091966867447,4.999920845031738,4,100,20,100,40,4,gru
test,8,0.4000000059604645,0.6910205483436584,5.0,4,100,20,100,40,4,gru
train,9,0.5749948620796204,0.06935356557369232,4.9984564781188965,4,100,20,100,40,4,gru
test,9,0.550000011920929,0.6555801630020142,5.0,4,100,20,100,40,4,gru
train,10,0.5999613404273987,0.06755910813808441,4.9993791580200195,4,100,20,100,40,4,gru
test,10,0.44999998807907104,0.7202103734016418,5.0,4,100,20,100,40,4,gru
train,11,0.5499413013458252,0.067928746342659,4.999454021453857,4,100,20,100,40,4,gru
test,11,0.5,0.7153588533401489,5.0,4,100,20,100,40,4,gru
train,12,0.6125016212463379,0.0666966363787651,4.999923229217529,4,100,20,100,40,4,gru
test,12,0.550000011920929,0.7416924238204956,5.0,4,100,20,100,40,4,gru
train,13,0.6375006437301636,0.06598569452762604,4.999861717224121,4,100,20,100,40,4,gru
test,13,0.550000011920929,0.7321654558181763,5.0,4,100,20,100,40,4,gru
train,14,0.6624181270599365,0.06549347192049026,4.999701023101807,4,100,20,100,40,4,gru
test,14,0.6000000238418579,0.7244476079940796,5.0,4,100,20,100,40,4,gru
train,15,0.6124992966651917,0.06555329263210297,4.999936580657959,4,100,20,100,40,4,gru
test,15,0.30000001192092896,0.7483409643173218,5.0,4,100,20,100,40,4,gru
train,16,0.6249995231628418,0.06499330699443817,4.999786853790283,4,100,20,100,40,4,gru
test,16,0.550000011920929,0.733384370803833,5.0,4,100,20,100,40,4,gru
train,17,0.6374960541725159,0.0647699311375618,4.9998779296875,4,100,20,100,40,4,gru
test,17,0.5,0.7285047769546509,5.0,4,100,20,100,40,4,gru
train,18,0.6750019192695618,0.06382621824741364,4.999594211578369,4,100,20,100,40,4,gru
test,18,0.4000000059604645,0.746136486530304,5.0,4,100,20,100,40,4,gru
train,19,0.662476658821106,0.06420397758483887,4.999370098114014,4,100,20,100,40,4,gru
test,19,0.44999998807907104,0.7135781645774841,5.0,4,100,20,100,40,4,gru
train,20,0.6874333024024963,0.06331430375576019,4.999301910400391,4,100,20,100,40,4,gru
test,20,0.44999998807907104,0.7524929046630859,5.0,4,100,20,100,40,4,gru
train,21,0.67470782995224,0.06388162821531296,4.971352577209473,4,100,20,100,40,4,gru
test,21,0.44999998807907104,0.7323350310325623,5.0,4,100,20,100,40,4,gru
train,22,0.7065531015396118,0.06376836448907852,4.962376117706299,4,100,20,100,40,4,gru
test,22,0.550000011920929,0.7299990057945251,5.0,4,100,20,100,40,4,gru
train,23,0.613635241985321,0.06348488479852676,4.920742988586426,4,100,20,100,40,4,gru
test,23,0.550000011920929,0.7379243969917297,5.0,4,100,20,100,40,4,gru
train,24,0.6584287881851196,0.06403295695781708,4.87095308303833,4,100,20,100,40,4,gru
test,24,0.5,0.7564831376075745,5.0,4,100,20,100,40,4,gru
train,25,0.6629906892776489,0.062494128942489624,4.917093276977539,4,100,20,100,40,4,gru
test,25,0.5,0.7485593557357788,5.0,4,100,20,100,40,4,gru
train,26,0.6421190500259399,0.06326394528150558,4.850459098815918,4,100,20,100,40,4,gru
test,26,0.6000000238418579,0.7481399774551392,5.0,4,100,20,100,40,4,gru
train,27,0.6634743809700012,0.06244345381855965,4.866555213928223,4,100,20,100,40,4,gru
test,27,0.5,0.7573096752166748,5.0,4,100,20,100,40,4,gru
train,28,0.6590173840522766,0.06382222473621368,4.7879133224487305,4,100,20,100,40,4,gru
test,28,0.6000000238418579,0.7310886383056641,5.0,4,100,20,100,40,4,gru
train,29,0.690243124961853,0.06312587112188339,4.9447340965271,4,100,20,100,40,4,gru
test,29,0.550000011920929,0.7250568866729736,5.0,4,100,20,100,40,4,gru
train,30,0.6758843064308167,0.06276215612888336,4.950054168701172,4,100,20,100,40,4,gru
test,30,0.550000011920929,0.7147654891014099,5.0,4,100,20,100,40,4,gru
train,31,0.6776278018951416,0.06273405253887177,4.95239782333374,4,100,20,100,40,4,gru
test,31,0.550000011920929,0.7275499105453491,5.0,4,100,20,100,40,4,gru
train,32,0.7124427556991577,0.06112350896000862,4.992434024810791,4,100,20,100,40,4,gru
test,32,0.550000011920929,0.7787058353424072,5.0,4,100,20,100,40,4,gru
train,33,0.6625105738639832,0.0610809251666069,4.995728492736816,4,100,20,100,40,4,gru
test,33,0.5,0.9583758115768433,5.0,4,100,20,100,40,4,gru
train,34,0.6875077486038208,0.05986962839961052,4.988102912902832,4,100,20,100,40,4,gru
test,34,0.5,0.9716581106185913,5.0,4,100,20,100,40,4,gru
train,35,0.6873883008956909,0.06408941745758057,4.99865198135376,4,100,20,100,40,4,gru
test,35,0.4000000059604645,1.0067732334136963,5.0,4,100,20,100,40,4,gru
train,36,0.6749938130378723,0.06258242577314377,4.999131679534912,4,100,20,100,40,4,gru
test,36,0.5,0.9349030256271362,5.0,4,100,20,100,40,4,gru
train,37,0.6749876141548157,0.06125285103917122,4.9996466636657715,4,100,20,100,40,4,gru
test,37,0.550000011920929,0.8054794073104858,5.0,4,100,20,100,40,4,gru
train,38,0.6499763131141663,0.06117086857557297,4.999669551849365,4,100,20,100,40,4,gru
test,38,0.4000000059604645,0.8616029024124146,5.0,4,100,20,100,40,4,gru
train,39,0.6750006675720215,0.06184598058462143,4.999573707580566,4,100,20,100,40,4,gru
test,39,0.5,0.8169811964035034,5.0,4,100,20,100,40,4,gru
train,40,0.6623882055282593,0.06353884190320969,4.994410991668701,4,100,20,100,40,4,gru
test,40,0.550000011920929,0.7756903171539307,5.0,4,100,20,100,40,4,gru
train,41,0.7248427271842957,0.06185343861579895,4.994685173034668,4,100,20,100,40,4,gru
test,41,0.6000000238418579,0.792328953742981,5.0,4,100,20,100,40,4,gru
train,42,0.6357465386390686,0.06120849773287773,4.990868091583252,4,100,20,100,40,4,gru
test,42,0.44999998807907104,0.8063660860061646,5.0,4,100,20,100,40,4,gru
train,43,0.6749998331069946,0.061900876462459564,4.999482154846191,4,100,20,100,40,4,gru
test,43,0.6000000238418579,0.7504722476005554,5.0,4,100,20,100,40,4,gru
train,44,0.7624704837799072,0.05825677514076233,4.999078750610352,4,100,20,100,40,4,gru
test,44,0.6000000238418579,0.719574511051178,5.0,4,100,20,100,40,4,gru
train,45,0.6874792575836182,0.061513811349868774,4.997744083404541,4,100,20,100,40,4,gru
test,45,0.6499999761581421,0.7025426626205444,5.0,4,100,20,100,40,4,gru
train,46,0.6877971887588501,0.05929496884346008,4.9916558265686035,4,100,20,100,40,4,gru
test,46,0.550000011920929,0.7460428476333618,5.0,4,100,20,100,40,4,gru
train,47,0.6896283626556396,0.058797258883714676,4.971740245819092,4,100,20,100,40,4,gru
test,47,0.6499999761581421,0.689934253692627,5.0,4,100,20,100,40,4,gru
train,48,0.7027650475502014,0.05927674099802971,4.965159893035889,4,100,20,100,40,4,gru
test,48,0.5,0.7680911421775818,5.0,4,100,20,100,40,4,gru
train,49,0.7000001668930054,0.06141235679388046,4.999995231628418,4,100,20,100,40,4,gru
test,49,0.5,0.7832611799240112,5.0,4,100,20,100,40,4,gru
train,50,0.699999988079071,0.06047867611050606,5.0,4,100,20,100,40,4,gru
test,50,0.550000011920929,0.814473032951355,5.0,4,100,20,100,40,4,gru
train,51,0.6499999761581421,0.06124286726117134,5.0,4,100,20,100,40,4,gru
test,51,0.5,0.8411192893981934,5.0,4,100,20,100,40,4,gru
train,52,0.675000011920929,0.05995706841349602,5.0,4,100,20,100,40,4,gru
test,52,0.6000000238418579,0.80719393491745,5.0,4,100,20,100,40,4,gru
train,53,0.7124999761581421,0.05900603532791138,5.0,4,100,20,100,40,4,gru
test,53,0.6000000238418579,0.8412874937057495,5.0,4,100,20,100,40,4,gru
train,54,0.675000011920929,0.05877288430929184,4.999999523162842,4,100,20,100,40,4,gru
test,54,0.550000011920929,0.8601697683334351,5.0,4,100,20,100,40,4,gru
train,55,0.7000000476837158,0.05877646803855896,4.999999046325684,4,100,20,100,40,4,gru
test,55,0.6000000238418579,0.8249207735061646,5.0,4,100,20,100,40,4,gru
train,56,0.6875,0.05922278016805649,4.999998569488525,4,100,20,100,40,4,gru
test,56,0.6499999761581421,0.8459078073501587,5.0,4,100,20,100,40,4,gru
train,57,0.7499998807907104,0.0572626106441021,4.999999046325684,4,100,20,100,40,4,gru
test,57,0.5,0.8265935778617859,5.0,4,100,20,100,40,4,gru
train,58,0.6875000596046448,0.05651189759373665,4.999998569488525,4,100,20,100,40,4,gru
test,58,0.5,0.9370216131210327,5.0,4,100,20,100,40,4,gru
train,59,0.6375000476837158,0.06319911032915115,4.999998092651367,4,100,20,100,40,4,gru
test,59,0.6000000238418579,0.813664436340332,5.0,4,100,20,100,40,4,gru
train,60,0.7249995470046997,0.055386416614055634,4.999964714050293,4,100,20,100,40,4,gru
test,60,0.6000000238418579,0.8705240488052368,5.0,4,100,20,100,40,4,gru
train,61,0.7500182390213013,0.05475006252527237,4.9999589920043945,4,100,20,100,40,4,gru
test,61,0.6499999761581421,0.8055734634399414,5.0,4,100,20,100,40,4,gru
train,62,0.7125001549720764,0.05527693033218384,4.999985218048096,4,100,20,100,40,4,gru
test,62,0.6499999761581421,0.7851412892341614,5.0,4,100,20,100,40,4,gru
train,63,0.7125006914138794,0.059433937072753906,4.999994277954102,4,100,20,100,40,4,gru
test,63,0.550000011920929,0.8632034063339233,5.0,4,100,20,100,40,4,gru
train,64,0.6624802350997925,0.06138307601213455,4.999666213989258,4,100,20,100,40,4,gru
test,64,0.4000000059604645,0.9812941551208496,5.0,4,100,20,100,40,4,gru
train,65,0.7251259088516235,0.055372029542922974,4.973329067230225,4,100,20,100,40,4,gru
test,65,0.6000000238418579,0.8836203813552856,5.0,4,100,20,100,40,4,gru
train,66,0.749923586845398,0.056255586445331573,4.995835781097412,4,100,20,100,40,4,gru
test,66,0.550000011920929,0.9133899807929993,5.0,4,100,20,100,40,4,gru
train,67,0.7267862558364868,0.05566722899675369,4.968634128570557,4,100,20,100,40,4,gru
test,67,0.6499999761581421,0.9302364587783813,5.0,4,100,20,100,40,4,gru
train,68,0.7507818341255188,0.05402890965342522,4.952288627624512,4,100,20,100,40,4,gru
test,68,0.6499999761581421,0.8960329294204712,5.0,4,100,20,100,40,4,gru
train,69,0.7000321745872498,0.05694315582513809,4.993424415588379,4,100,20,100,40,4,gru
test,69,0.6000000238418579,0.8372642397880554,5.0,4,100,20,100,40,4,gru
train,70,0.72278892993927,0.05434633046388626,4.95926570892334,4,100,20,100,40,4,gru
test,70,0.4000000059604645,0.9740561246871948,5.0,4,100,20,100,40,4,gru
train,71,0.7625175714492798,0.05333998054265976,4.978549480438232,4,100,20,100,40,4,gru
test,71,0.6499999761581421,0.8823121786117554,5.0,4,100,20,100,40,4,gru
train,72,0.7125151753425598,0.05367562174797058,4.979574203491211,4,100,20,100,40,4,gru
test,72,0.6000000238418579,0.9064807891845703,5.0,4,100,20,100,40,4,gru
train,73,0.7998389005661011,0.054323893040418625,4.998324394226074,4,100,20,100,40,4,gru
test,73,0.6000000238418579,0.888264000415802,5.0,4,100,20,100,40,4,gru
train,74,0.7874898910522461,0.052059970796108246,4.995388984680176,4,100,20,100,40,4,gru
test,74,0.6000000238418579,0.9375969767570496,5.0,4,100,20,100,40,4,gru
